Fp1,Fp2,F3,F4,C3,C4,P3,P4,O1,O2,F7,F8,T7,T8,P7,P8,Fz,Cz,Pz,AFz,Cpz,POz,TimeStamp,Event,EventTime,EventFile
1144.9457,879.2729,880.0105,910.2748,51998.2031,51246.3125,65884.7578,42570.9961,2322.1897,3258.6160,1752.8684,3167.8904,66498.3594,53686.4297,47734.2266,43921.3789,3110.2227,3126.8525,3475.4727,33265.9648,41862.1992,44465.3516,104.523224,NaN,NaN,NaN
-2910.2417,-2974.8384,-2996.0725,-2997.7935,52007.9922,51444.4141,65786.2344,43892.4102,-1548.8641,3612.0195,-2663.5679,1286.8569,66300.5469,53690.4063,47632.4141,45323.0313,865.9512,4562.2368,3711.4399,32847.7422,42665.3438,44349.2344,104.527222,NaN,NaN,NaN
-2158.8433,-2350.5317,-2030.8794,-2430.5286,52031.1719,51368.3320,65790.5469,43703.6055,-436.8201,3500.3054,-1470.7671,1936.0857,66336.0156,53663.8086,47640.3945,45071.4180,1792.7439,4444.5771,3671.1399,32881.0234,42543.0117,44365.7969,104.531219,NaN,NaN,NaN
2511.8218,2161.5701,2547.6741,1966.7300,52038.6133,51125.1445,65903.0859,42219.1797,2927.5867,3085.9487,3080.9419,3367.6030,66568.8359,53654.1992,47758.6563,43476.2422,3441.1179,2972.1338,3403.3213,33342.0742,41624.1094,44498.6094,104.535217,NaN,NaN,NaN
3925.9050,3699.9065,3664.9260,3440.0674,52014.2070,51038.2617,65964.6641,41448.9609,3317.7810,2916.0979,3964.3276,3450.7964,66676.7734,53667.0508,47819.6797,42696.6133,3529.0051,1177.9369,3268.6743,33599.1641,41157.8086,44565.7578,104.539215,NaN,NaN,NaN
1163.6989,921.4506,908.1066,925.8539,51991.3398,51237.7070,65878.5703,42556.9141,2291.1208,3243.4839,1741.8267,3168.7844,66492.8125,53679.7031,47728.0820,43904.9922,3132.3286,3114.2461,3470.3765,33263.1484,41854.7109,44462.8945,104.543213,NaN,NaN,NaN
-2918.5566,-2976.9392,-3004.5884,-3009.6399,52004.4844,51440.4375,65783.0156,43885.5039,-1591.6006,3605.8728,-2664.2832,1231.1117,66297.6875,53686.9453,47629.5781,45315.0313,826.8580,4556.9839,3707.1484,32844.4102,42660.8281,44346.7969,104.547211,NaN,NaN,NaN
-2189.2639,-2367.6309,-2012.7745,-2453.5508,52034.2109,51370.9453,65792.5391,43709.6602,-460.6024,3509.8049,-1443.6544,1851.3502,66337.0000,53665.0625,47642.1836,45077.2969,1652.4420,4445.8960,3669.7986,32876.1523,42543.4805,44363.3594,104.551208,NaN,NaN,NaN
2482.5188,2141.7664,2553.1504,1942.4336,52035.2188,51121.9023,65899.3125,42221.3047,2926.1338,3079.1763,3086.9546,3344.6702,66564.8125,53650.9570,47754.8594,43477.1133,3411.3008,2996.6536,3404.0811,33337.9609,41627.2383,44497.7852,104.555206,NaN,NaN,NaN
3921.3677,3694.2292,3660.3662,3434.4573,52013.3789,51036.5859,65963.9297,41446.8164,3317.6245,2911.7170,3964.6182,3449.9470,66676.6406,53666.1797,47819.2773,42693.0391,3529.8098,1115.1956,3268.9202,33598.3359,41157.7617,44566.7188,104.559204,NaN,NaN,NaN
1147.1139,891.9687,895.3215,942.1036,51998.4922,51242.2891,65885.5391,42556.2461,2348.8777,3254.5928,1782.6187,3182.6648,66500.6172,53685.4453,47735.0977,43903.4063,3143.5046,3058.0090,3470.7341,33266.1016,41852.6133,44466.1328,104.563202,NaN,NaN,NaN
-2908.2078,-2971.8208,-2991.0210,-2977.0957,52002.1602,51437.0391,65781.3594,43879.8477,-1532.3237,3598.9214,-2638.6904,1280.9114,66296.1875,53684.7539,47627.5664,45307.3438,927.0609,4554.3691,3706.9473,32844.1875,42658.7930,44347.4023,104.567200,NaN,NaN,NaN
-2258.0625,-2428.4053,-2159.8489,-2525.5906,52036.0000,51373.6055,65794.3906,43716.0977,-557.5419,3512.1072,-1593.5900,1911.9011,66338.2109,53666.8945,47643.9492,45082.7070,1782.0375,4451.5508,3672.2351,32875.5039,42548.5547,44365.3047,104.571198,NaN,NaN,NaN
2410.1438,2069.2126,2436.9883,1873.3220,52045.4531,51131.6914,65908.2266,42237.1523,2865.0242,3099.6057,3005.5049,3364.8984,66572.3203,53658.7813,47763.1719,43492.5820,3437.1616,3004.1638,3407.8140,33337.1328,41634.1445,44499.9531,104.575195,NaN,NaN,NaN
3928.9001,3701.9404,3668.2788,3442.0120,52014.2734,51036.3398,65964.9766,41446.2578,3317.6023,2909.3252,3966.1157,3450.8411,66677.7969,53666.9844,47819.9688,42690.8008,3533.9001,1185.6035,3271.5801,33599.6992,41159.6836,44569.6211,104.579193,NaN,NaN,NaN
1176.9087,928.4467,916.3098,928.5585,51999.2539,51242.1563,65886.9531,42550.3008,2243.6680,3250.8376,1707.5167,3139.7942,66502.4688,53686.2969,47736.6875,43896.0547,3058.2327,3075.9575,3471.7622,33268.5352,41850.6445,44468.7930,104.583191,NaN,NaN,NaN
1176.9087,928.4467,916.3098,928.5585,51999.2539,51242.1563,65886.9531,42550.3008,2243.6680,3250.8376,1707.5167,3139.7942,66502.4688,53686.2969,47736.6875,43896.0547,3058.2327,3075.9575,3471.7622,33268.5352,41850.6445,44468.7930,104.587189,NaN,NaN,NaN
-2916.9473,-2978.0793,-3006.2424,-3013.1045,52010.6758,51444.3945,65789.1797,43884.9883,-1577.3849,3616.7581,-2697.9895,1252.2341,66303.6797,53691.5703,47635.3672,45312.8164,802.4946,4552.9160,3707.3271,32844.8594,42658.8164,44349.1680,104.591187,NaN,NaN,NaN
-2211.0791,-2386.3169,-2094.8279,-2483.1445,52031.1484,51369.0000,65789.3594,43716.4102,-502.5566,3505.0439,-1565.4268,1913.2198,66332.9766,53662.7148,47638.6719,45082.5273,1768.8947,4454.1436,3672.1680,32870.6094,42550.0742,44363.2695,104.595184,NaN,NaN,NaN
2452.2322,2110.8540,2491.0125,1902.4910,52036.3789,51124.0039,65898.9766,42235.5859,2890.4380,3086.8206,3023.0510,3355.0637,66562.3516,53650.2852,47753.7852,43490.0547,3431.3503,2920.2554,3404.9082,33328.0352,41633.4961,44494.1172,104.599182,NaN,NaN,NaN
3933.5046,3707.2825,3675.3196,3447.7117,52017.5586,51038.6211,65967.1719,41448.5820,3321.3350,2921.8423,3969.6250,3453.2773,66678.6016,53667.5195,47821.6680,42692.8125,3529.8767,1030.7283,3267.4001,33593.1953,41154.7227,44564.5703,104.603180,NaN,NaN,NaN
1204.6696,966.6682,960.9238,977.6876,51992.7695,51233.7969,65880.9609,42538.1836,2304.6660,3241.0698,1757.0035,3177.2781,66496.5234,53679.6133,47730.0703,43882.1719,3147.7290,3045.1792,3466.4873,33263.6641,41842.3086,44464.2578,104.607178,NaN,NaN,NaN
-2910.2417,-2969.1162,-2995.8267,-2998.8218,52003.2539,51437.5977,65782.7266,43876.4492,-1596.2051,3603.3916,-2671.4133,1177.8475,66297.7500,53685.7383,47629.1523,45303.2070,801.5112,4549.0044,3705.4272,32841.3711,42655.4180,44346.9531,104.611176,NaN,NaN,NaN
-2296.6416,-2462.5139,-2201.0657,-2556.1677,52039.9336,51378.7891,65797.0313,43729.9570,-611.5884,3528.7368,-1646.4518,1822.0024,66339.4375,53669.7539,47646.3633,45097.2148,1629.3975,4457.6753,3673.5984,32867.6367,42553.3594,44362.8672,104.615173,NaN,NaN,NaN
2368.0332,2028.6890,2399.9514,1841.3143,52040.2461,51128.1367,65902.1484,42246.6719,2849.5791,3093.8835,2969.8984,3365.7031,66565.1875,53654.0859,47756.8477,43501.0977,3439.7993,3030.6506,3408.9985,33327.3672,41641.1406,44496.8672,104.619171,NaN,NaN,NaN
3928.2520,3705.5837,3675.0513,3449.8574,52012.3047,51033.6133,65963.0391,41444.2461,3315.7246,2906.8442,3964.6406,3448.4045,66675.2734,53664.3906,47817.6211,42686.9805,3532.4695,1226.7307,3270.0154,33593.9336,41157.1367,44567.2773,104.623169,NaN,NaN,NaN
1228.8094,1020.3347,1018.8148,1043.2900,52001.6875,51241.8398,65889.9688,42541.1563,2269.9089,3256.1125,1745.8053,3154.9038,66505.0234,53687.1914,47738.8750,43884.9453,3076.7622,3053.4270,3468.7224,33266.5938,41841.2578,44467.4961,104.627167,NaN,NaN,NaN
-2896.2495,-2948.1279,-2973.7878,-2976.8945,52006.0469,51439.5664,65785.7422,43877.2109,-1561.2469,3609.0020,-2676.8225,1270.2273,66300.0547,53687.9492,47631.3438,45303.2070,872.2545,4547.7754,3706.4556,32841.3945,42654.7930,44347.9141,104.631165,NaN,NaN,NaN
-2247.9595,-2419.9116,-2130.5234,-2511.6877,52034.0117,51374.2773,65792.1094,43730.4727,-543.6614,3512.7107,-1585.7668,1899.1383,66334.2344,53666.2695,47641.0430,45096.2070,1779.7799,4466.3926,3678.8289,32867.9922,42560.3125,44366.0664,104.635162,NaN,NaN,NaN
2413.2283,2070.3525,2460.5469,1872.7185,52046.0352,51135.2695,65907.1563,42260.2852,2891.6675,3105.6631,3008.0752,3370.1289,66568.8984,53659.2734,47761.6523,43514.9102,3444.0237,2953.5818,3413.8489,33326.0234,41648.8516,44499.0352,104.639160,NaN,NaN,NaN
3935.4492,3709.0708,3678.2922,3450.3044,52017.8477,51038.3750,65967.8672,41449.8789,3321.2903,2918.7131,3971.3909,3453.4114,66679.3672,53668.6367,47822.0469,42692.3672,3533.5425,1133.8816,3270.8647,33592.7500,41157.8984,44567.8789,104.643158,NaN,NaN,NaN
1270.6520,1023.2181,1015.9091,1034.5728,51996.1445,51235.4258,65885.7188,42530.3633,2334.2598,3239.2146,1815.8109,3189.3257,66501.7813,53683.6133,47734.5859,43872.1797,3160.8718,3066.6370,3470.2646,33269.0508,41839.9375,44470.4492,104.647156,NaN,NaN,NaN
-2889.4771,-2951.4136,-2977.8557,-2977.6099,52012.6641,51446.0234,65792.5156,43881.5898,-1536.1012,3615.4617,-2643.8313,1269.6014,66306.2500,53694.5195,47637.9141,45307.3438,867.3818,4551.8877,3712.2893,32845.8438,42658.5938,44353.4375,104.651154,NaN,NaN,NaN
-2275.2063,-2445.1021,-2144.9180,-2534.2629,52041.4297,51382.0547,65798.5234,43743.2344,-547.7072,3529.2063,-1609.9738,1846.7905,66338.7656,53672.3711,47646.8555,45109.6641,1653.4032,4472.1147,3682.0698,32866.0469,42564.8516,44366.8477,104.655151,NaN,NaN,NaN
2386.3169,2043.4635,2446.8008,1851.1490,52039.2188,51129.4141,65900.4922,42261.6953,2891.1533,3092.2073,2992.6973,3368.3408,66561.5000,53653.9766,47754.6328,43515.1328,3445.6331,3036.7302,3415.3240,33321.6211,41653.1211,44498.0977,104.659149,NaN,NaN,NaN
3941.1936,3719.1067,3689.0659,3460.6311,52019.4570,51039.6914,65969.6094,41451.6680,3322.6760,2918.1096,3972.3965,3454.0820,66680.7969,53670.6055,47823.5430,42693.2617,3536.8506,1192.4431,3273.9270,33593.9102,41160.6914,44570.8086,104.663147,NaN,NaN,NaN
1356.2592,1139.6707,1130.8641,1147.2479,52002.8750,51240.5469,65892.3594,42531.2109,2372.5928,3250.0776,1841.2025,3210.5151,66508.1250,53689.3125,47740.8203,43872.6055,3187.6045,3066.4133,3471.5835,33271.7539,41838.9531,44473.5313,104.667145,NaN,NaN,NaN
1356.2592,1139.6707,1130.8641,1147.2479,52002.8750,51240.5469,65892.3594,42531.2109,2372.5928,3250.0776,1841.2025,3210.5151,66508.1250,53689.3125,47740.8203,43872.6055,3187.6045,3066.4133,3471.5835,33271.7539,41838.9531,44473.5313,104.671143,NaN,NaN,NaN
-2850.0486,-2907.1125,-2933.5994,-2932.7053,52006.1602,51439.5430,65787.0156,43873.8125,-1479.3726,3599.9941,-2620.0938,1343.0045,66301.3281,53689.7813,47632.3477,45298.2227,1020.5583,4549.3398,3710.7024,32844.7695,42657.3633,44353.5469,104.675140,NaN,NaN,NaN
-2259.5601,-2450.3545,-2089.6646,-2505.2280,52039.7773,51381.6523,65797.1172,43746.9648,-586.7333,3524.0654,-1586.6162,1804.3221,66337.2500,53671.8789,47645.4453,45113.3945,1654.0067,4476.1826,3683.3662,32864.4180,42569.2969,44367.8984,104.679138,NaN,NaN,NaN
2395.2129,2031.4382,2480.5071,1873.8807,52045.3203,51135.8711,65905.6797,42274.5469,2895.6685,3105.9536,3011.1375,3339.9763,66565.6797,53659.0703,47759.4414,43528.4766,3407.0540,3068.0898,3418.0286,33319.7461,41659.2031,44499.2813,104.683136,NaN,NaN,NaN
3927.5144,3701.6946,3672.5703,3443.4648,52014.0273,51034.1055,65964.7813,41446.6602,3316.5293,2906.9783,3965.5122,3449.5000,66676.0781,53666.0898,47818.6055,42686.9336,3536.0012,1288.2651,3272.2729,33590.7813,41158.9258,44569.3750,104.687134,NaN,NaN,NaN
1233.1233,987.5894,980.1910,1024.8274,51999.5000,51236.3203,65889.7656,42521.8906,2379.3655,3242.4558,1849.8973,3199.1604,66505.7344,53686.0703,47738.0703,43862.0117,3178.5967,3073.9236,3467.6272,33269.4063,41832.2930,44471.3867,104.691132,NaN,NaN,NaN
-2893.6343,-2955.6604,-2981.8345,-2957.4263,52007.8359,51440.0352,65788.5391,43872.4492,-1500.7632,3607.0349,-2591.7517,1306.6830,66301.7344,53689.8047,47633.0391,45296.3242,951.7149,4544.3555,3707.4390,32840.8789,42652.1133,44350.3516,104.695129,NaN,NaN,NaN
-2295.5688,-2457.8201,-2175.8528,-2539.5828,52033.1602,51375.6602,65790.7734,43745.3789,-609.0627,3514.2976,-1638.2935,1844.6670,66330.2500,53666.0664,47638.6953,45110.8477,1721.7101,4476.9648,3681.0193,32858.0234,42568.6719,44364.0977,104.699127,NaN,NaN,NaN
2352.0068,2017.3119,2411.2615,1842.2977,52041.3867,51132.8086,65901.3203,42276.8945,2865.2476,3100.4326,2966.7693,3350.8169,66560.7422,53655.3164,47755.1055,43530.1992,3429.4058,3086.2842,3416.4194,33313.5078,41660.3633,44496.1758,104.703125,NaN,NaN,NaN
3937.9749,3711.5293,3682.5391,3453.4338,52019.7031,51038.5078,65969.5625,41450.9961,3322.2961,2918.4673,3974.8777,3453.8137,66680.2344,53669.8203,47823.1875,42691.0273,3536.4036,1226.9542,3272.1611,33589.4180,41158.5664,44569.5781,104.707123,NaN,NaN,NaN
1315.4225,1061.6854,1062.2443,1083.5679,51999.1875,51234.6680,65890.0547,42515.4766,2400.3091,3236.8008,1880.2958,3214.9854,66506.7891,53686.2266,47738.5430,43854.1875,3201.5745,3029.6670,3469.0801,33272.1133,41830.8633,44474.4727,104.711121,NaN,NaN,NaN
-2868.0417,-2933.9570,-2956.4875,-2951.3689,52008.4414,51440.7070,65789.6563,43870.3945,-1463.3463,3606.9233,-2608.8955,1267.5897,66303.2266,53691.1914,47634.4727,45293.7539,909.8054,4542.8130,3707.8860,32841.9531,42652.1328,44352.4102,104.715118,NaN,NaN,NaN
-2266.8916,-2456.2554,-2109.2446,-2513.8782,52040.4922,51382.8125,65797.1172,43756.3555,-572.8975,3533.6318,-1616.2770,1784.8984,66334.8828,53671.2969,47644.3281,45122.2695,1595.5569,4480.3398,3681.6450,32855.3633,42571.1758,44363.8086,104.719116,NaN,NaN,NaN
2375.9233,2012.4839,2457.2837,1850.5232,52036.2656,51127.9805,65895.8672,42278.8594,2882.9727,3094.4424,2991.9597,3331.5720,66554.3516,53650.0391,47749.0469,43531.1602,3404.1035,3079.2881,3414.9216,33306.3125,41661.1680,44492.0625,104.723114,NaN,NaN,NaN
3932.3870,3705.9414,3677.3535,3446.2813,52015.1016,51033.4570,65965.0469,41446.0117,3317.5798,2910.2864,3969.0215,3449.3435,66675.7656,53665.3984,47818.6484,42684.9688,3533.6096,1128.6737,3268.9202,33584.6563,41155.0156,44566.3164,104.727112,NaN,NaN,NaN
1280.5090,1032.8293,1024.7380,1057.0811,52003.4531,51236.3672,65893.8125,42511.9219,2417.7434,3247.8647,1886.1295,3230.4304,66510.3594,53688.2617,47741.8945,43850.3438,3218.6511,2894.1709,3464.1404,33269.6992,41823.4883,44471.8789,104.731110,NaN,NaN,NaN
-2872.6238,-2936.1250,-2962.7461,-2942.4729,52004.5508,51435.3398,65786.1016,43863.1289,-1419.9839,3597.4014,-2566.8965,1370.1172,66300.3203,53687.6133,47630.7852,45285.1016,1078.7399,4538.0298,3706.1873,32840.6328,42649.0938,44351.6719,104.735107,NaN,NaN,NaN
-2365.3733,-2533.6597,-2251.0664,-2637.0588,52034.6133,51377.9180,65791.1250,43754.9023,-650.0334,3520.8020,-1701.3030,1848.6456,66329.7578,53666.8281,47639.1641,45120.3711,1744.5983,4481.6138,3680.7063,32851.4063,42572.5820,44362.0859,104.739105,NaN,NaN,NaN
2257.4590,1892.6786,2323.1509,1679.5323,52046.7969,51138.5313,65904.7422,42295.1758,2832.2566,3114.8049,2919.9871,3353.5215,66562.3047,53658.5117,47758.0313,43548.1914,3429.8081,3114.5366,3418.0510,33305.7305,41668.2773,44494.3867,104.743103,NaN,NaN,NaN
3936.7903,3709.2048,3681.8462,3447.9800,52016.0625,51032.9219,65966.0938,41446.3008,3318.6304,2908.4312,3973.3801,3450.1929,66676.3047,53665.6641,47818.7188,42683.2930,3537.0740,1323.2456,3271.7366,33585.8203,41157.0703,44568.8867,104.747101,NaN,NaN,NaN
1331.6722,1080.1927,1075.7224,1090.8992,51998.9844,51230.8672,65890.4141,42501.1484,2354.5549,3233.9844,1886.3083,3165.6328,66507.2969,53684.5078,47738.1406,43837.2227,3119.8787,3034.6516,3464.0508,33270.4805,41819.6211,44472.7070,104.751099,NaN,NaN,NaN
-2868.9133,-2934.4934,-2959.8403,-2954.6995,52013.3789,51443.2773,65794.1250,43868.0000,-1485.1840,3616.8699,-2610.3708,1228.4071,66307.4766,53694.2070,47638.6719,45290.3086,811.0330,4536.4653,3705.5615,32839.9648,42646.9492,44351.6484,104.755096,NaN,NaN,NaN
-2341.1440,-2506.9045,-2229.5864,-2593.6516,52039.2383,51382.4805,65795.3516,43763.6641,-601.3290,3529.5862,-1707.6062,1820.0577,66333.2266,53671.1406,47642.9414,45129.0859,1665.6743,4489.2583,3684.9309,32852.2344,42578.7969,44365.3945,104.759094,NaN,NaN,NaN
2296.1499,1944.3335,2357.6172,1762.6584,52040.3125,51132.9883,65898.4844,42295.6016,2846.4500,3100.1646,2921.6858,3347.4419,66556.3203,53653.8203,47751.7500,43547.3672,3430.8586,3065.1616,3420.5544,33303.0039,41673.1719,44494.9688,104.763092,NaN,NaN,NaN
3946.4016,3719.5984,3691.3682,3458.9546,52021.9180,51038.0391,65970.9063,41450.9297,3324.9561,2920.8142,3979.6609,3454.8643,66681.4219,53670.3125,47824.1914,42688.3438,3536.6270,1092.6874,3270.9988,33584.2539,41156.5117,44568.8633,104.767090,NaN,NaN,NaN
1389.0044,1137.3909,1132.6970,1149.7960,52001.1992,51231.0000,65892.5391,42497.1484,2426.2371,3237.4490,1925.7592,3225.4907,66509.8672,53685.9375,47740.2852,43832.4180,3215.0972,2888.7617,3463.1345,33270.8828,41816.1563,44473.4648,104.771088,NaN,NaN,NaN
-2835.5198,-2902.6646,-2927.7654,-2920.2329,52003.2539,51432.8359,65785.3359,43856.0898,-1428.6564,3594.1157,-2574.2280,1339.4952,66299.0938,53685.8945,47629.6211,45276.1836,1041.9935,4532.3525,3705.0027,32838.3086,42644.6250,44351.1133,104.775085,NaN,NaN,NaN
2223.7527,1855.2617,2292.5291,1643.0767,52044.7617,51137.6367,65901.8125,42306.5078,2826.1099,3112.4802,2904.6760,3356.1589,66558.2422,53656.7461,47754.8125,43558.4297,3430.2104,3104.9478,3421.2920,33298.5117,41676.6797,44493.5156,104.779083,NaN,NaN,NaN
3943.1604,3714.5469,3687.8364,3450.9526,52015.6133,51031.5547,65965.4922,41445.1406,3318.3176,2904.4526,3975.1907,3449.1423,66676.4609,53665.7305,47818.6484,42680.9453,3538.5940,1276.0164,3272.3176,33583.6289,41157.5859,44569.9141,104.783081,NaN,NaN,NaN
1460.7535,1193.1138,1185.6035,1190.7668,52004.9297,51233.7734,65896.7813,42494.7773,2385.9146,3240.9133,1962.6172,3181.3459,66514.4766,53689.6250,47744.5742,43829.5352,3139.7942,3007.1589,3464.2297,33273.5664,41814.7266,44476.3945,104.787079,NaN,NaN,NaN
-2815.8503,-2888.9851,-2914.4214,-2908.7441,52012.5742,51441.3984,65794.5234,43862.7930,-1463.5698,3610.5220,-2562.0686,1310.9075,66307.9688,53694.3867,47638.6289,45283.2227,955.1794,4534.6099,3708.1096,32841.5508,42646.7461,44355.0234,104.791077,NaN,NaN,NaN
-2357.0361,-2521.5002,-2245.9255,-2611.5107,52034.1680,51379.3516,65790.5938,43768.8945,-667.4454,3522.9031,-1700.8560,1806.3339,66327.1250,53667.2734,47637.5781,45133.3555,1704.7451,4495.5615,3686.6519,32844.9727,42583.1797,44363.1367,104.795074,NaN,NaN,NaN
2268.3442,1910.9176,2336.1819,1721.0842,52044.3828,51138.2188,65901.2109,42314.1094,2845.4441,3112.7261,2917.8638,3347.5759,66556.6563,53656.3906,47753.6719,43565.6953,3428.6233,3092.2297,3423.9519,33295.5586,41682.4688,44493.8281,104.799072,NaN,NaN,NaN
3946.9380,3721.0066,3695.0786,3460.5193,52022.5430,51037.3906,65972.0234,41452.1133,3324.5313,2916.9919,3981.3374,3455.0208,66682.1797,53671.1875,47824.5273,42687.6953,3541.8796,1243.5616,3275.2681,33584.8359,41160.4453,44572.8398,104.803070,NaN,NaN,NaN
1429.7964,1186.5200,1189.9845,1205.7201,52001.3555,51228.9883,65894.4141,42485.5000,2455.8755,3227.6589,1979.0905,3221.8027,66512.9297,53687.3672,47742.0273,43818.3789,3216.7959,3014.1550,3466.0625,33276.6289,41813.3633,44479.7227,104.807068,NaN,NaN,NaN
-2820.4771,-2886.9512,-2907.8726,-2898.8201,52011.2539,51439.5859,65793.8359,43858.6133,-1423.5155,3603.6375,-2545.8860,1341.9093,66307.4766,53693.8516,47637.9141,45278.4648,1009.9188,4533.0229,3709.1377,32842.4883,42646.1875,44356.8789,104.811066,NaN,NaN,NaN
-2367.6084,-2532.4973,-2257.1238,-2621.3901,52039.6406,51384.8242,65795.1094,43778.7305,-685.4609,3533.4531,-1669.0718,1758.5905,66330.3438,53671.4297,47641.7344,45143.9492,1597.5685,4500.0093,3688.8423,32843.2070,42587.0664,44363.8320,104.815063,NaN,NaN,NaN
2252.8545,1893.6173,2322.0332,1703.4711,52041.2969,51135.8945,65897.8359,42318.3984,2845.6453,3106.0208,2927.6985,3340.0881,66552.6094,53653.8867,47749.9414,43569.0898,3416.5981,3112.1450,3426.0977,33292.3203,41687.2969,44493.7617,104.819061,NaN,NaN,NaN
3947.7874,3718.8162,3692.1282,3455.7136,52021.4023,51036.0703,65970.7656,41450.8398,3323.4360,2913.7510,3983.1030,3453.9702,66680.3281,53669.7344,47823.0742,42685.3711,3541.3655,1200.0875,3274.6199,33582.4648,41159.4844,44572.0820,104.823059,NaN,NaN,NaN
1500.8302,1230.9999,1225.5685,1232.4528,52005.6445,51231.3594,65898.4375,42483.0195,2480.7976,3236.8008,2073.8396,3238.7900,66516.3281,53689.9609,47745.5391,43815.5859,3234.0515,3002.0850,3464.0508,33276.2266,41808.7578,44479.5000,104.827057,NaN,NaN,NaN
-2784.7815,-2856.9775,-2880.8491,-2872.1096,52008.6172,51436.7500,65791.7969,43853.5859,-1376.9344,3596.8425,-2494.9910,1384.3552,66305.5078,53691.9727,47635.5234,45272.4063,1109.6970,4530.9888,3708.9365,32842.5352,42645.2930,44357.7734,104.831055,NaN,NaN,NaN
-2358.6902,-2511.9336,-2268.8362,-2592.1765,52039.0156,51385.5625,65794.5469,43782.9961,-781.3276,3532.7603,-1795.9850,1758.3446,66329.3828,53671.7227,47641.1758,45148.1289,1659.4381,4502.6919,3690.1387,32841.4375,42591.2031,44364.7461,104.835052,NaN,NaN,NaN
2266.1763,1935.3928,2316.0654,1758.9481,52047.0195,51141.9297,65902.2422,42330.6484,2797.8125,3120.0576,2870.2991,3327.2358,66555.8672,53658.4688,47754.2539,43582.1211,3406.8750,3130.4734,3427.8411,33289.3242,41692.5508,44494.0078,104.839050,NaN,NaN,NaN
3941.0818,3715.3291,3687.9260,3452.9644,52016.1289,51030.3945,65965.6094,41445.7656,3317.2446,2904.3633,3975.1235,3448.7400,66675.0078,53664.7031,47817.6875,42679.2031,3539.5774,1263.2087,3271.8706,33577.8164,41156.3320,44569.0430,104.843048,NaN,NaN,NaN
1406.9752,1154.4452,1146.6444,1142.9117,52001.0859,51226.1953,65894.5469,42472.8516,2395.7493,3227.9270,1921.3335,3222.2944,66512.6641,53685.4688,47741.6484,43804.3438,3188.6997,2982.5273,3458.4407,33272.2031,41800.8438,44475.7891,104.847046,NaN,NaN,NaN
-2833.9106,-2902.6421,-2929.0620,-2930.7383,52011.9492,51439.1172,65794.8828,43853.8750,-1426.6224,3608.3760,-2585.0908,1376.3756,66307.6797,53693.5820,47638.0234,45272.9648,1022.1229,4524.9316,3704.7791,32838.2656,42639.8398,44354.3086,104.851044,NaN,NaN,NaN
-2397.8728,-2556.3914,-2279.9226,-2644.9043,52033.8516,51380.9570,65789.5156,43782.5508,-752.9855,3525.7192,-1771.4874,1757.4282,66323.9453,53667.0938,47635.8789,45147.3477,1655.9513,4503.9434,3688.0601,32835.7852,42590.8672,44361.5508,104.855042,NaN,NaN,NaN
2210.3193,1853.5630,2292.9761,1664.7578,52042.0352,51138.3750,65897.1641,42332.4609,2811.1787,3113.6873,2868.9580,3327.5935,66550.5703,53653.9766,47749.4492,43583.7539,3412.5078,3074.9517,3425.2483,33282.3281,41693.0664,44490.2305,104.859039,NaN,NaN,NaN
